Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Linear - LNR-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Incorporate charm, texture, and versatility into any space with the lovely Linear LNR-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This delightful area rug is hand-tufted in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> Blending contemporary design with eye-catching detail, this abstract area rug balances dimension and modern flair. Choose between multiple color options to complement your space beautifully.</li><li> Featuring a cut and loop pile, this high-low texture area rug brings instant depth and dimension to your home. The wool and rayon rug also features a cotton backing for added durability.</li><li> This rug should be spot cleaned and vacuumed on low. Professional cleaning is recommended, and we advise against using a vacuum beater bar on this elegant rug.</li></ul></p>
</div>",Calvin Klein Home,Color,Ivory,Size,"2'3"" x 8' Rectangular runner",183.00,146.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880079_04.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055.jpg",1.0,LNR-01,Ivory,Contemporary / Modern,"63% Wool, 37% Rayon",Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Not available,Not available,Recommended,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880031_04.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055_06.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055_05.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055_01.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055_02.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055_03.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880031.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880062.jpg",,,,,,,,,,,,,,,,
Linear - LNR-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Incorporate charm, texture, and versatility into any space with the lovely Linear LNR-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This delightful area rug is hand-tufted in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> Blending contemporary design with eye-catching detail, this abstract area rug balances dimension and modern flair. Choose between multiple color options to complement your space beautifully.</li><li> Featuring a cut and loop pile, this high-low texture area rug brings instant depth and dimension to your home. The wool and rayon rug also features a cotton backing for added durability.</li><li> This rug should be spot cleaned and vacuumed on low. Professional cleaning is recommended, and we advise against using a vacuum beater bar on this elegant rug.</li></ul></p>
</div>",Calvin Klein Home,Color,Ivory,Size,"3'9"" x 5'9"" Rectangular",211.00,169.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055.jpg",1.0,LNR-01,Ivory,Contemporary / Modern,"63% Wool, 37% Rayon",Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Not available,Not available,Recommended,
Linear - LNR-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Incorporate charm, texture, and versatility into any space with the lovely Linear LNR-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This delightful area rug is hand-tufted in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> Blending contemporary design with eye-catching detail, this abstract area rug balances dimension and modern flair. Choose between multiple color options to complement your space beautifully.</li><li> Featuring a cut and loop pile, this high-low texture area rug brings instant depth and dimension to your home. The wool and rayon rug also features a cotton backing for added durability.</li><li> This rug should be spot cleaned and vacuumed on low. Professional cleaning is recommended, and we advise against using a vacuum beater bar on this elegant rug.</li></ul></p>
</div>",Calvin Klein Home,Color,Ivory,Size,"5'3"" x 7'3"" Rectangular",380.00,304.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055.jpg",1.0,LNR-01,Ivory,Contemporary / Modern,"63% Wool, 37% Rayon",Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Not available,Not available,Recommended,
Linear - LNR-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Incorporate charm, texture, and versatility into any space with the lovely Linear LNR-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This delightful area rug is hand-tufted in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> Blending contemporary design with eye-catching detail, this abstract area rug balances dimension and modern flair. Choose between multiple color options to complement your space beautifully.</li><li> Featuring a cut and loop pile, this high-low texture area rug brings instant depth and dimension to your home. The wool and rayon rug also features a cotton backing for added durability.</li><li> This rug should be spot cleaned and vacuumed on low. Professional cleaning is recommended, and we advise against using a vacuum beater bar on this elegant rug.</li></ul></p>
</div>",Calvin Klein Home,Color,Ivory,Size,"7'9"" x 9'9"" Rectangular",745.00,596.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055.jpg",1.0,LNR-01,Ivory,Contemporary / Modern,"63% Wool, 37% Rayon",Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Not available,Not available,Recommended,
Linear - LNR-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Incorporate charm, texture, and versatility into any space with the lovely Linear LNR-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This delightful area rug is hand-tufted in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> Blending contemporary design with eye-catching detail, this abstract area rug balances dimension and modern flair. Choose between multiple color options to complement your space beautifully.</li><li> Featuring a cut and loop pile, this high-low texture area rug brings instant depth and dimension to your home. The wool and rayon rug also features a cotton backing for added durability.</li><li> This rug should be spot cleaned and vacuumed on low. Professional cleaning is recommended, and we advise against using a vacuum beater bar on this elegant rug.</li></ul></p>
</div>",Calvin Klein Home,Color,Ivory,Size,"8'6"" x 11'6"" Rectangular",956.00,765.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055.jpg",1.0,LNR-01,Ivory,Contemporary / Modern,"63% Wool, 37% Rayon",Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Not available,Not available,Recommended,
Linear - LNR-01 Area Rug,"<div class=""product-overview-data"">
<p><p>Incorporate charm, texture, and versatility into any space with the lovely Linear LNR-01 Area Rug from Nourison's Calvin Klein Home line.</p><ul><li>This delightful area rug is hand-tufted in India by master artisans, giving it an expertly crafted and intricately detailed look.</li><li> Blending contemporary design with eye-catching detail, this abstract area rug balances dimension and modern flair. Choose between multiple color options to complement your space beautifully.</li><li> Featuring a cut and loop pile, this high-low texture area rug brings instant depth and dimension to your home. The wool and rayon rug also features a cotton backing for added durability.</li><li> This rug should be spot cleaned and vacuumed on low. Professional cleaning is recommended, and we advise against using a vacuum beater bar on this elegant rug.</li></ul></p>
</div>",Calvin Klein Home,Color,Ivory,Size,"9'9"" x 13'9"" Rectangular","1,323.00","1,058.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880062.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/20535/147638/236892/ws_099446880055.jpg",1.0,LNR-01,Ivory,Contemporary / Modern,"63% Wool, 37% Rayon",Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Not available,Not available,Recommended,
Lowland - Quadrant Area Rug,"<div class=""product-overview-data"">
<p><p>The simple, chic look of our Calvin Klein Home Lowland Quadrant rug easily complements a wide range of settings, bringing a rich texture of handwoven fibers that are both soft and long-lasting.</p><ul><li>Handwoven by artisans, each rug from this Calvin Klein collection is crafted of a mix of soft natural and synthetic materials. </li><li> This neutral-hued casual floor covering adds depth, dimension, and timeless appeal to any space, from a contemporary entryway to a traditional dining room. </li><li> Enjoy a wonderful texture underfoot with this indoor area rug's high pile height of handwoven wool, polyester, cotton, and rayon. </li><li> Avoid placing your rug in direct sunlight as this can cause premature fading and weaken fibers.</li></ul></p>
</div>",Calvin Klein Home,Color,Flint,Size,4' x 6' Rectangular,261.00,209.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_lowland_quadrant_flint_01_091522.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_99446330925.jpg",1.0,Quadrant,Flint,Contemporary / Modern,"41% Wool, 30% Polyester, 25% Cotton, 4% Rayon",Handwoven,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Lowland - Quadrant Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_99446330925.jpg",,,,,,,,,,,,,,,,
Lowland - Quadrant Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_lowland_quadrant_flint_091522.jpg",,,,,,,,,,,,,,,,
Lowland - Quadrant Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_99446330925_1.jpg",,,,,,,,,,,,,,,,
Lowland - Quadrant Area Rug,"<div class=""product-overview-data"">
<p><p>The simple, chic look of our Calvin Klein Home Lowland Quadrant rug easily complements a wide range of settings, bringing a rich texture of handwoven fibers that are both soft and long-lasting.</p><ul><li>Handwoven by artisans, each rug from this Calvin Klein collection is crafted of a mix of soft natural and synthetic materials. </li><li> This neutral-hued casual floor covering adds depth, dimension, and timeless appeal to any space, from a contemporary entryway to a traditional dining room. </li><li> Enjoy a wonderful texture underfoot with this indoor area rug's high pile height of handwoven wool, polyester, cotton, and rayon. </li><li> Avoid placing your rug in direct sunlight as this can cause premature fading and weaken fibers.</li></ul></p>
</div>",Calvin Klein Home,Color,Flint,Size,"5'3"" x 7'5"" Rectangular",424.00,339.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_99446330925_1.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_99446330925.jpg",1.0,Quadrant,Flint,Contemporary / Modern,"41% Wool, 30% Polyester, 25% Cotton, 4% Rayon",Handwoven,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
Lowland - Quadrant Area Rug,"<div class=""product-overview-data"">
<p><p>The simple, chic look of our Calvin Klein Home Lowland Quadrant rug easily complements a wide range of settings, bringing a rich texture of handwoven fibers that are both soft and long-lasting.</p><ul><li>Handwoven by artisans, each rug from this Calvin Klein collection is crafted of a mix of soft natural and synthetic materials. </li><li> This neutral-hued casual floor covering adds depth, dimension, and timeless appeal to any space, from a contemporary entryway to a traditional dining room. </li><li> Enjoy a wonderful texture underfoot with this indoor area rug's high pile height of handwoven wool, polyester, cotton, and rayon. </li><li> Avoid placing your rug in direct sunlight as this can cause premature fading and weaken fibers.</li></ul></p>
</div>",Calvin Klein Home,Color,Flint,Size,"7'9"" x 9'9"" Rectangular",824.00,659.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_99446330925_1.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00015/16650/127945/205987/ws_99446330925.jpg",1.0,Quadrant,Flint,Contemporary / Modern,"41% Wool, 30% Polyester, 25% Cotton, 4% Rayon",Handwoven,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,Calvin Klein,India,Call  1-888-464-1447 to order,Not available,Recommended,
