Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Cream ,Size,2' x 3' Rectangular,57.99,27.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg",1.0,Abbel,Cream (MRY-5),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Cream ,Size,"2'4"" x 8' Rectangular runner",158.99,75.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg",1.0,Abbel,Cream (MRY-5),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Cream ,Size,4' x 6' Rectangular,209.99,99.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg",1.0,Abbel,Cream (MRY-5),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Cream ,Size,"5'3"" x 8' Rectangular",358.99,171.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg",1.0,Abbel,Cream (MRY-5),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Cream ,Size,"6'6"" x 9'10"" Rectangular",534.99,255.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg",1.0,Abbel,Cream (MRY-5),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Cream ,Size,8' x 10' Rectangular,674.99,323.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg",1.0,Abbel,Cream (MRY-5),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Cream ,Size,9' x 12' Rectangular,904.99,435.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241158/ws_mry10-brown_main.jpg",1.0,Abbel,Cream (MRY-5),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Fossil Grey ,Size,2' x 3' Rectangular,57.99,27.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg",1.0,Abbel,Fossil Grey (MRY-2),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Fossil Grey ,Size,"2'4"" x 8' Rectangular runner",158.99,75.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg",1.0,Abbel,Fossil Grey (MRY-2),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Fossil Grey ,Size,4' x 6' Rectangular,209.99,99.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg",1.0,Abbel,Fossil Grey (MRY-2),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Fossil Grey ,Size,"5'3"" x 8' Rectangular",358.99,171.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg",1.0,Abbel,Fossil Grey (MRY-2),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Fossil Grey ,Size,"6'6"" x 9'10"" Rectangular",534.99,255.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg",1.0,Abbel,Fossil Grey (MRY-2),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Fossil Grey ,Size,8' x 10' Rectangular,674.99,323.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg",1.0,Abbel,Fossil Grey (MRY-2),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Maryland - Abbel Area Rug,"<div class=""product-overview-data"">
<p><p>Contemporary artistry knows no bounds, and the stunning Maryland Abbel Area Rug by Amer Rugs is proof.</p><ul><li>The multi-directional, linear pattern on this modern area rug echoes a cosmopolitan cityscape, drawing your eye in every direction, while a contrasting and coordinating border adds the perfect amount of structure. Choose between three gorgeous colorway options for a well-coordinated look.</li><li> This flat pile area rug is a versatile addition to your patio or indoor living space. The robust construction of this 100% polypropylene area rug makes it an ideal choice for high-traffic areas, combining durability with a low-maintenance design.</li><li> This stylish, indoor/outdoor area rug promises quality and durability, and it is machine-made in Turkey.</li><li> Professional cleaning is recommended, but spot cleaning and vacuuming on low power will also preserve the beauty and life of this beautiful rug.</li></ul></p>
</div>",Amer Rugs,Color,Fossil Grey ,Size,9' x 12' Rectangular,904.99,435.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/21229/150080/241159/ws_mry5-cream_main_border.jpg",1.0,Abbel,Fossil Grey (MRY-2),Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄16"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Artifacts - Arana Area Rug,"<div class=""product-overview-data"">
<p><p>Southwestern textile traditions find fresh expression through the Artifacts collection by Amer Rugs. The stunning Arana area rug is flat-woven from 100% premium wool, lightweight yet strong enough to withstand everyday life.</p><ul><li>Bold geometric shapes draw inspiration from time-honored regional patterns, streamlined and refined to suit contemporary trends. </li><li> Such a distinctive Southwestern area rug offers exciting possibilities as an eclectic accent for modern, rustic, and transitional interiors.</li><li> This flat-woven premium wool rug maintains a sleek low profile that fits easily beneath doors and offers the natural strength to weather casual foot traffic. </li><li> Take care to avoid vacuuming over fringe edges. When needed, spot clean with cold water as hot water can cause the natural fibers to shrink.</li><li> Made in India.</li></ul></p>
</div>",Amer Rugs,Color,Sky Blue ,Size,2' x 3' Rectangular,108.99,51.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_hs.jpg",1.0,Arana,Sky Blue (ARI-14),Southwestern,100% Wool,Flat-Woven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Artifacts - Arana Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_hs.jpg",,,,,,,,,,,,,,,
Artifacts - Arana Area Rug,"<div class=""product-overview-data"">
<p><p>Southwestern textile traditions find fresh expression through the Artifacts collection by Amer Rugs. The stunning Arana area rug is flat-woven from 100% premium wool, lightweight yet strong enough to withstand everyday life.</p><ul><li>Bold geometric shapes draw inspiration from time-honored regional patterns, streamlined and refined to suit contemporary trends. </li><li> Such a distinctive Southwestern area rug offers exciting possibilities as an eclectic accent for modern, rustic, and transitional interiors.</li><li> This flat-woven premium wool rug maintains a sleek low profile that fits easily beneath doors and offers the natural strength to weather casual foot traffic. </li><li> Take care to avoid vacuuming over fringe edges. When needed, spot clean with cold water as hot water can cause the natural fibers to shrink.</li><li> Made in India.</li></ul></p>
</div>",Amer Rugs,Color,Sky Blue ,Size,3' x 5' Rectangular,264.99,127.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_newls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_hs.jpg",1.0,Arana,Sky Blue (ARI-14),Southwestern,100% Wool,Flat-Woven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Artifacts - Arana Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_bs.jpg",,,,,,,,,,,,,,,
Artifacts - Arana Area Rug,"<div class=""product-overview-data"">
<p><p>Southwestern textile traditions find fresh expression through the Artifacts collection by Amer Rugs. The stunning Arana area rug is flat-woven from 100% premium wool, lightweight yet strong enough to withstand everyday life.</p><ul><li>Bold geometric shapes draw inspiration from time-honored regional patterns, streamlined and refined to suit contemporary trends. </li><li> Such a distinctive Southwestern area rug offers exciting possibilities as an eclectic accent for modern, rustic, and transitional interiors.</li><li> This flat-woven premium wool rug maintains a sleek low profile that fits easily beneath doors and offers the natural strength to weather casual foot traffic. </li><li> Take care to avoid vacuuming over fringe edges. When needed, spot clean with cold water as hot water can cause the natural fibers to shrink.</li><li> Made in India.</li></ul></p>
</div>",Amer Rugs,Color,Sky Blue ,Size,5' x 8' Rectangular,714.99,343.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_cs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_hs.jpg",1.0,Arana,Sky Blue (ARI-14),Southwestern,100% Wool,Flat-Woven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Artifacts - Arana Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_ds.jpg",,,,,,,,,,,,,,,
Artifacts - Arana Area Rug,"<div class=""product-overview-data"">
<p><p>Southwestern textile traditions find fresh expression through the Artifacts collection by Amer Rugs. The stunning Arana area rug is flat-woven from 100% premium wool, lightweight yet strong enough to withstand everyday life.</p><ul><li>Bold geometric shapes draw inspiration from time-honored regional patterns, streamlined and refined to suit contemporary trends. </li><li> Such a distinctive Southwestern area rug offers exciting possibilities as an eclectic accent for modern, rustic, and transitional interiors.</li><li> This flat-woven premium wool rug maintains a sleek low profile that fits easily beneath doors and offers the natural strength to weather casual foot traffic. </li><li> Take care to avoid vacuuming over fringe edges. When needed, spot clean with cold water as hot water can cause the natural fibers to shrink.</li><li> Made in India.</li></ul></p>
</div>",Amer Rugs,Color,Sky Blue ,Size,8' x 10' Rectangular,"1,424.99",683.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_as.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_hs.jpg",1.0,Arana,Sky Blue (ARI-14),Southwestern,100% Wool,Flat-Woven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Artifacts - Arana Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_zs.jpg",,,,,,,,,,,,,,,
Artifacts - Arana Area Rug,"<div class=""product-overview-data"">
<p><p>Southwestern textile traditions find fresh expression through the Artifacts collection by Amer Rugs. The stunning Arana area rug is flat-woven from 100% premium wool, lightweight yet strong enough to withstand everyday life.</p><ul><li>Bold geometric shapes draw inspiration from time-honored regional patterns, streamlined and refined to suit contemporary trends. </li><li> Such a distinctive Southwestern area rug offers exciting possibilities as an eclectic accent for modern, rustic, and transitional interiors.</li><li> This flat-woven premium wool rug maintains a sleek low profile that fits easily beneath doors and offers the natural strength to weather casual foot traffic. </li><li> Take care to avoid vacuuming over fringe edges. When needed, spot clean with cold water as hot water can cause the natural fibers to shrink.</li><li> Made in India.</li></ul></p>
</div>",Amer Rugs,Color,Sky Blue ,Size,9' x 12' Rectangular,"1,904.99",919.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_zs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17383/139157/223415/ws_ari-14_skyblue_hs.jpg",1.0,Arana,Sky Blue (ARI-14),Southwestern,100% Wool,Flat-Woven,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Bohemian - Belarus Area Rug,"<div class=""product-overview-data"">
<p><p>Introduce understated sophistication to your home with our Amer Rugs Bohemian Belarus rug and its Persian-inspired design. Crafted of polypropylene, this Indoor/Outdoor versatile piece is both resilient and soft, so it can go almost anywhere.</p><ul><li>Well-suited for high-traffic areas, this family-friendly piece is crafted of stain-resistant synthetic yarns for even more practicality. </li><li> Inspired by the beauty of traditional Persian floor coverings, this transitional statement piece easily complements classic, bohemian, or global decor. </li><li> Power-loomed of polypropylene in a high pile, this durable indoor rug is exceptionally soft. </li><li> Upright vacuums that do not have a beater bar will help your rug last the longest.</li></ul></p>
</div>",Amer Rugs,Color,"Beige, Orange, Blue ",Size,2' x 3' Rectangular,57.99,27.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1_beige_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige.jpg",1.0,Belarus,"Beige, Orange, Blue (BHM-1)",Bohemian,100% Polypropylene,Machine-Made,"1⁄3"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Bohemian - Belarus Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige.jpg",,,,,,,,,,,,,,,
