Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Spa ,Size,8' x 10' Rectangular,"1,690.77",934.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226450/ws_clv99-56_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226450/ws_clv99-56.jpg",1.0,CLV99,Spa (56),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Spa ,Size,"9'6"" x 13' Rectangular","2,536.92","1,401.65","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226450/ws_clv99-56_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226450/ws_clv99-56.jpg",1.0,CLV99,Spa (56),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Ivory ,Size,"2'3"" x 7'6"" Rectangular runner",352.31,194.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01.jpg",1.0,CLV99,Ivory (01),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01_1.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01_2.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01_3.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Ivory ,Size,"5' x 7'9"" Rectangular",813.85,449.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01.jpg",1.0,CLV99,Ivory (01),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Ivory ,Size,8' x 10' Rectangular,"1,690.77",934.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01.jpg",1.0,CLV99,Ivory (01),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Ivory ,Size,"9'6"" x 13' Rectangular","2,536.92","1,401.65","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226451/ws_clv99-01.jpg",1.0,CLV99,Ivory (01),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Mushroom ,Size,"2'3"" x 7'6"" Rectangular runner",352.31,194.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107.jpg",1.0,CLV99,Mushroom (107),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107_1.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107_2.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107_3.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Mushroom ,Size,"5' x 7'9"" Rectangular",813.85,449.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107.jpg",1.0,CLV99,Mushroom (107),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Mushroom ,Size,8' x 10' Rectangular,"1,690.77",934.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107.jpg",1.0,CLV99,Mushroom (107),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Mushroom ,Size,"9'6"" x 13' Rectangular","2,536.92","1,401.65","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226453/ws_clv99-107.jpg",1.0,CLV99,Mushroom (107),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Blue ,Size,"2'3"" x 7'6"" Rectangular runner",352.31,194.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17.jpg",1.0,CLV99,Blue (17),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17_1.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17_2.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17_3.jpg",,,,,,,,,,,,,,,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Blue ,Size,"5' x 7'9"" Rectangular",813.85,449.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17.jpg",1.0,CLV99,Blue (17),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Blue ,Size,8' x 10' Rectangular,"1,690.77",934.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17.jpg",1.0,CLV99,Blue (17),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Calvin - CLV99 Area Rug,"<div class=""product-overview-data"">
<p><p>Incredibly versatile, our Kaleen Calvin CLV99 rug offers a chic look that freshens up any space, but its hand-tufted construction of 100% wool is sure to steal the show with its remarkably soft feel.</p><ul><li>Tufted, carved, and surged by hand, this piece is rich in texture, resilience, and craftsmanship. </li><li> The casual, transitional style of this piece lends it incredible versatility, so it can easily harmonize with traditional, contemporary, and global looks. </li><li> With a plush pile of hand-spun wool yarns, this hand-tufted area rug provides exceptional comfort and natural durability. </li><li> To clean area rugs, vacuum regularly and quickly blot spills as soon as they occur. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Blue ,Size,"9'6"" x 13' Rectangular","2,536.92","1,401.65","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18499/140626/226454/ws_clv99-17.jpg",1.0,CLV99,Blue (17),Contemporary / Modern,100% Wool,Hand-Tufted,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Alejandra - ALJ97 Area Rug,"<div class=""product-overview-data"">
<p><p>Enjoy the geometric and Southwestern accents on our Kaleen Alejandra ALJ97 rug wherever you need an infusion of energy and style. This gorgeous piece is hand-woven of natural fibers for incredible softness underfoot.</p><ul><li>Skillfully hand-woven of jute and wool, this natural beauty delivers comfort and an easy-to-clean quality. </li><li> Inspired by classic Southwestern designs, our cozy floor covering adds warmth and comfort to your living room, man cave, or bedroom. </li><li> This jute and wool rug features a high pile of masterfully hand-woven fibers and elephant-style tassels for extra texture. </li><li> By routinely vacuuming your rug, you will prolong its life and maintain the strength of its fibers. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Brown ,Size,2' x 3' Rectangular,106.15,58.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_1.jpg",1.0,ALJ97,Brown (49),Southwestern,"70% Jute, 30% Wool",Handwoven,"3⁄8"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Alejandra - ALJ97 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_1.jpg",,,,,,,,,,,,,,,
Alejandra - ALJ97 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_2.jpg",,,,,,,,,,,,,,,
Alejandra - ALJ97 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_3.jpg",,,,,,,,,,,,,,,
Alejandra - ALJ97 Area Rug,"<div class=""product-overview-data"">
<p><p>Enjoy the geometric and Southwestern accents on our Kaleen Alejandra ALJ97 rug wherever you need an infusion of energy and style. This gorgeous piece is hand-woven of natural fibers for incredible softness underfoot.</p><ul><li>Skillfully hand-woven of jute and wool, this natural beauty delivers comfort and an easy-to-clean quality. </li><li> Inspired by classic Southwestern designs, our cozy floor covering adds warmth and comfort to your living room, man cave, or bedroom. </li><li> This jute and wool rug features a high pile of masterfully hand-woven fibers and elephant-style tassels for extra texture. </li><li> By routinely vacuuming your rug, you will prolong its life and maintain the strength of its fibers. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Brown ,Size,"2'6"" x 8' Rectangular runner",352.31,194.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_1.jpg",1.0,ALJ97,Brown (49),Southwestern,"70% Jute, 30% Wool",Handwoven,"3⁄8"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Alejandra - ALJ97 Area Rug,"<div class=""product-overview-data"">
<p><p>Enjoy the geometric and Southwestern accents on our Kaleen Alejandra ALJ97 rug wherever you need an infusion of energy and style. This gorgeous piece is hand-woven of natural fibers for incredible softness underfoot.</p><ul><li>Skillfully hand-woven of jute and wool, this natural beauty delivers comfort and an easy-to-clean quality. </li><li> Inspired by classic Southwestern designs, our cozy floor covering adds warmth and comfort to your living room, man cave, or bedroom. </li><li> This jute and wool rug features a high pile of masterfully hand-woven fibers and elephant-style tassels for extra texture. </li><li> By routinely vacuuming your rug, you will prolong its life and maintain the strength of its fibers. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Brown ,Size,4' x 6' Rectangular,398.46,220.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_1.jpg",1.0,ALJ97,Brown (49),Southwestern,"70% Jute, 30% Wool",Handwoven,"3⁄8"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Alejandra - ALJ97 Area Rug,"<div class=""product-overview-data"">
<p><p>Enjoy the geometric and Southwestern accents on our Kaleen Alejandra ALJ97 rug wherever you need an infusion of energy and style. This gorgeous piece is hand-woven of natural fibers for incredible softness underfoot.</p><ul><li>Skillfully hand-woven of jute and wool, this natural beauty delivers comfort and an easy-to-clean quality. </li><li> Inspired by classic Southwestern designs, our cozy floor covering adds warmth and comfort to your living room, man cave, or bedroom. </li><li> This jute and wool rug features a high pile of masterfully hand-woven fibers and elephant-style tassels for extra texture. </li><li> By routinely vacuuming your rug, you will prolong its life and maintain the strength of its fibers. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Brown ,Size,"5' x 7'9"" Rectangular",675.38,373.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_1.jpg",1.0,ALJ97,Brown (49),Southwestern,"70% Jute, 30% Wool",Handwoven,"3⁄8"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Alejandra - ALJ97 Area Rug,"<div class=""product-overview-data"">
<p><p>Enjoy the geometric and Southwestern accents on our Kaleen Alejandra ALJ97 rug wherever you need an infusion of energy and style. This gorgeous piece is hand-woven of natural fibers for incredible softness underfoot.</p><ul><li>Skillfully hand-woven of jute and wool, this natural beauty delivers comfort and an easy-to-clean quality. </li><li> Inspired by classic Southwestern designs, our cozy floor covering adds warmth and comfort to your living room, man cave, or bedroom. </li><li> This jute and wool rug features a high pile of masterfully hand-woven fibers and elephant-style tassels for extra texture. </li><li> By routinely vacuuming your rug, you will prolong its life and maintain the strength of its fibers. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Brown ,Size,8' x 10' Rectangular,"1,383.08",764.15,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226445/ws_alj97-49_1.jpg",1.0,ALJ97,Brown (49),Southwestern,"70% Jute, 30% Wool",Handwoven,"3⁄8"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Alejandra - ALJ97 Area Rug,"<div class=""product-overview-data"">
<p><p>Enjoy the geometric and Southwestern accents on our Kaleen Alejandra ALJ97 rug wherever you need an infusion of energy and style. This gorgeous piece is hand-woven of natural fibers for incredible softness underfoot.</p><ul><li>Skillfully hand-woven of jute and wool, this natural beauty delivers comfort and an easy-to-clean quality. </li><li> Inspired by classic Southwestern designs, our cozy floor covering adds warmth and comfort to your living room, man cave, or bedroom. </li><li> This jute and wool rug features a high pile of masterfully hand-woven fibers and elephant-style tassels for extra texture. </li><li> By routinely vacuuming your rug, you will prolong its life and maintain the strength of its fibers. </li><li> Made in India.</li></ul></p>
</div>",Kaleen,Color,Natural ,Size,2' x 3' Rectangular,106.15,58.65,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226446/ws_alj97-44.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226446/ws_alj97-44_1.jpg",1.0,ALJ97,Natural (44),Southwestern,"70% Jute, 30% Wool",Handwoven,"3⁄8"" (approx.)",Includes decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Alejandra - ALJ97 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226446/ws_alj97-44_1.jpg",,,,,,,,,,,,,,,
Alejandra - ALJ97 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226446/ws_alj97-44_2.jpg",,,,,,,,,,,,,,,
Alejandra - ALJ97 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00081/18498/140623/226446/ws_alj97-44_3.jpg",,,,,,,,,,,,,,,
